Id,Zeitstempel,MaschinenID,MachineLabel,OrderID,ConfirmationID,MaterialID,Tools,Component,ProgramName,LineNumber,BlockNr,Block,ProgramStatus,OperationMode,cmdSpeed,actSpeed,Override,feedRateOverride,Pos_AX_mm,Pos_AY_mm,Pos_AZ_mm,Pos_ax5,Pos_ax8,Current_AX,Current_AY,Current_AZ,Current_ax5,Current_ax8,Temp_AX,Temp_AY,Temp_AZ,Temp_ax5,Temp_ax8,Torque_AX,Torque_AY,Torque_AZ,Torque_ax5,Torque_ax8,reserve_1,reserve_2,reserve_3,reserve_4,reserve_5,Update_am,Update_durch,Spannung,Strom,WirkLeistung,Arbeit
815,2025-08-13 13:27:25.107,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,2800,"2797,85",100,100,"-25,5102",108,288,0,NULL,"0,265833","0,101257","-0,032959","0,044086","-0,227051",27,"29,8","28,3","23,7","34,1968","0,06","0,024","-0,011","0,023","-0,147",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,1","1,925","311,5",51581
816,2025-08-13 13:27:31.117,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,2800,"2794,19",100,100,"-16,4902",108,288,0,NULL,"0,210974","0,103308","-0,033105","0,044843","-0,234375","26,9852","29,8","28,3","23,7","34,3","0,055","0,024","-0,009","0,023","-0,105",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,08","1,925","311,5",51582
817,2025-08-13 13:27:37.127,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,2800,"2799,68",100,100,"-5,1902",108,288,0,NULL,"0,245068","0,10177","-0,033691","0,04541","-0,230957",27,"29,8","28,3","23,7","34,4","0,046","0,024","-0,011","0,024","-0,083",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,04","1,925","311,5",51582
818,2025-08-13 13:27:43.150,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,2800,"2799,68",100,100,4,108,"288,63",0,NULL,"0,092029","0,099719","0,296191","0,045221","-0,242676",27,"29,9","28,3","23,7","34,4502","0,022","0,023","0,078","0,024","-0,081",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,12","1,925","311,5",51582
819,2025-08-13 13:27:52.063,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,2900,"2899,48",100,100,"-35,5769",108,288,0,NULL,"0,234302","0,101001","-0,033545","0,044464","-0,212402","27,0615","29,9","28,3","23,7","34,6103","0,051","0,024","-0,01","0,023","-0,086",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,97","1,9775","390,25",51583
820,2025-08-13 13:27:58.077,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,2900,"2902,22",100,100,"-24,9235",108,288,0,NULL,"0,225073","0,10177","-0,042334","0,042004","-0,219727","27,0757",30,"28,3","23,7","34,8","0,06","0,023","-0,01","0,022","-0,077",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,13","1,96","311,5",51584
821,2025-08-13 13:28:04.120,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,2900,"2903,14",100,100,"-15,9035",108,288,0,NULL,"0,234558","0,104077","-0,038379","0,042761","-0,22168","27,0171",30,"28,3","23,7","34,9","0,055","0,025","-0,009","0,022","-0,076",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,23","1,9425","311,5",51584
822,2025-08-13 13:28:10.130,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,2900,"2896,73",100,100,"-6,22353",108,288,0,NULL,"0,216614","0,101257","-0,043799","0,045032","-0,257813","27,1","30,0891","28,3","23,7","34,9996","0,061","0,024","-0,011","0,023","-0,076",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,98","1,9425","313,25",51585
823,2025-08-13 13:28:16.153,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,32,NULL,NULL,NULL,NULL,2900,"2899,48",100,100,4,108,"289,423",0,NULL,"0,093823","0,099976","0,314063","0,044653","-0,241211","27,1","30,1","28,3","23,7236","35,1","0,046","0,024","-0,011","0,023","-0,079",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,85","1,9425","313,25",51586
824,2025-08-13 13:28:25.067,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,3000,"3001,1",100,100,"-37,0835",108,288,0,NULL,"0,228918","0,102026","-0,038818","0,049194","-0,252441","27,1","30,1","28,3","23,7484","35,2893","0,062","0,024","-0,009","0,026","-0,144",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,76","1,925","313,25",51586
825,2025-08-13 13:28:31.087,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,3000,"3001,1",100,100,"-26,9235",108,288,0,NULL,"0,189697","0,10177","-0,040723","0,047491","-0,22998","27,1","30,1001","28,3","23,7004","35,3994","0,056","0,023","-0,012","0,025","-0,15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,75","1,9425","313,25",51587
826,2025-08-13 13:28:37.097,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,3000,"3002,93",100,100,"-15,1435",108,288,0,NULL,"0,245068","0,100232","-0,04043","0,048437","-0,223633","27,1003","30,1986","28,3","23,7999","35,4999","0,046","0,024","-0,012","0,026","-0,114",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,81","1,9425",315,51588
827,2025-08-13 13:28:43.120,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,3000,"3004,76",100,100,"-6,61686",108,288,0,NULL,"0,217383","0,101514","-0,041016","0,050519","-0,230957","27,1013","30,2","28,3003","23,7982","35,6","0,054","0,024","-0,009","0,026","-0,119",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,85","1,96",315,51588
828,2025-08-13 13:28:49.227,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,3000,"3004,76",100,100,"3,53647",108,288,0,NULL,"0,246863","0,101001","-0,043945","0,048627","-0,206055","27,14","30,3","28,3","23,7514","35,6426","0,055","0,024","-0,012","0,025","-0,1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,83","1,9425",315,51588
829,2025-08-13 13:28:58.163,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,3100,"3098,14",100,100,"-36,3169",108,288,0,NULL,"0,215845","0,101514","-0,045996","0,048248","-0,196289","27,2","30,3","28,377","23,7144","35,8856","0,052","0,024","-0,009","0,026","-0,1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,88","1,96","316,75",51589
830,2025-08-13 13:29:04.167,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,3100,"3102,72",100,100,"-26,8369",108,288,0,NULL,"0,230969","0,102283","-0,050391","0,046735","-0,23877","27,2001","30,3002","28,4","23,7978","35,9376","0,046","0,024","-0,013","0,024","-0,083",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,93","1,9425","316,75",51589
831,2025-08-13 13:29:10.187,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,3100,"3102,72",100,100,"-15,5435",108,288,0,NULL,"0,267371","0,104333","-0,049219","0,043329","-0,232422","27,2682","30,4","28,4","23,7","36,1","0,046","0,024","-0,012","0,023","-0,109",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,04","1,96",315,51590
832,2025-08-13 13:29:16.207,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,3100,"3094,48",100,100,"-6,8502",108,288,0,NULL,"0,231226","0,103308","-0,046143","0,044464","-0,238281","27,2998","30,4","28,4","23,7958","36,2","0,055","0,024","-0,011","0,023","-0,087",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,85","1,96","316,75",51591
833,2025-08-13 13:29:22.217,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,3100,"3101,81",100,100,"3,98314",108,288,0,NULL,"0,253784","0,101514","-0,0479","0,044086","-0,212402","27,3","30,4","28,4","23,8","36,3","0,063","0,024","-0,011","0,023","-0,078",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,24","1,96","316,75",51591
834,2025-08-13 13:29:31.137,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,3200,"3202,51",100,100,"-36,0702",108,288,0,NULL,"0,173804","0,103308","-0,043799","0,044275","-0,274902","27,3","30,4905","28,4","23,8","36,4004","0,05","0,024","-0,01","0,023","-0,14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,06","1,9775",315,51592
835,2025-08-13 13:29:37.140,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,3200,"3195,19",100,100,"-25,1169",108,288,0,NULL,"0,226868","0,102026","-0,038379","0,042194","-0,226563","27,3","30,5","28,4","23,8","36,6863","0,051","0,024","-0,012","0,022","-0,103",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,88","1,9775","318,5",51593
836,2025-08-13 13:29:43.170,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,3200,"3198,85",100,100,"-15,4435",108,288,0,NULL,"0,205334","0,103052","-0,04043","0,041815","-0,183594","27,3","30,5226","28,4","23,7357","36,7997","0,06","0,024","-0,009","0,022","-0,065",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,89","1,9775","318,5",51593
837,2025-08-13 13:29:49.197,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,3200,"3196,11",100,100,"-5,76353",108,288,0,NULL,"0,264038","0,105103","-0,038965","0,044653","-0,244629","27,3","30,6","28,4","23,7029","36,8964","0,054","0,024","-0,012","0,023","-0,085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,93","1,9775","318,5",51594
838,2025-08-13 13:29:55.200,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,3200,"3202,51",100,100,4,108,"288,036",0,NULL,"0,197644","0,103308","0,233789","0,044653","-0,19043","27,3","30,6","28,4","23,8","36,9","0,058","0,024","-0,012","0,024","-0,119",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,79","1,9775","318,5",51594
839,2025-08-13 13:30:04.217,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,3300,"3298,65",100,100,"-35,6769",108,288,0,NULL,"0,184314","0,103564","-0,049365","0,044653","-0,19873","27,3","30,6006","28,4","23,8","37,1017","0,056","0,024","-0,013","0,022","-0,123",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,01","1,9775","318,5",51595
840,2025-08-13 13:30:10.220,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,3300,"3297,73",100,100,"-27,4969",108,288,0,NULL,"0,202771","0,103821","-0,041309","0,043896","-0,260742","27,3","30,6654","28,4","23,7996","37,2198","0,054","0,024","-0,011","0,024","-0,075",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,1","1,9775","318,5",51596
841,2025-08-13 13:30:16.233,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,3300,"3304,14",100,100,"-17,0235",108,288,0,NULL,"0,211487","0,102539","-0,046289","0,047491","-0,209961","27,3","30,7","28,4","23,8","37,3479","0,059","0,024","-0,013","0,024","-0,114",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,13","2,0125","318,5",51596
842,2025-08-13 13:30:22.250,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,3300,"3301,39",100,100,"-7,19686",108,288,0,NULL,"0,229431","0,103052","-0,047607","0,045599","-0,239746","27,3147","30,7606","28,4276","23,8148","37,4643","0,049","0,024","-0,012","0,024","-0,139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,19","2,03","318,5",51596
843,2025-08-13 13:30:28.273,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,3300,"3296,81",100,100,"3,98314",108,288,0,NULL,"0,239685","0,103821","0,309668","0,043329","-0,251465","27,3932","30,8","28,4324","23,8","37,6324","0,023","0,025","0,059","0,023","-0,093",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,14","2,065","320,25",51597
844,2025-08-13 13:30:37.207,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,3400,"3399,35",100,100,"-36,2035",108,288,0,NULL,"0,214819","0,102283","-0,050977","0,046735","-0,237793","27,3983","30,8","28,4","23,8","37,8087","0,05","0,025","-0,012","0,024","-0,093",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"232,99","2,1525",322,51598
845,2025-08-13 13:30:43.213,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,3400,"3400,27",100,100,"-25,0835",108,288,0,NULL,"0,223791","0,102026","-0,041602","0,047681","-0,249023","27,4","30,8039","28,4221","23,8","37,9004","0,064","0,024","-0,013","0,025","-0,096",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,54","2,1525",322,51598
846,2025-08-13 13:30:49.250,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,3400,"3400,27",100,100,"-16,2435",108,288,0,NULL,"0,210718","0,101514","-0,044678","0,047302","-0,188965","27,3961","30,9","28,4986","23,8017","37,9863","0,05","0,024","-0,011","0,025","-0,101",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,42","2,1525",322,51599
847,2025-08-13 13:30:55.240,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,3400,"3398,44",100,100,"-5,27686",108,288,0,NULL,"0,213025","0,103821","-0,053027","0,045789","-0,228027","27,4","30,9","28,4986","23,8","38,154","0,054","0,025","-0,012","0,024","-0,072",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,44","2,135",322,51599
848,2025-08-13 13:31:01.253,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,3400,"3403,93",100,100,4,108,"288,036",0,NULL,"0,204565","0,104077","0,230859","0,048248","-0,227051","27,4","30,9","28,5","23,8","38,2968","0,058","0,024","-0,014","0,026","-0,083",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,4","2,135",322,51600
849,2025-08-13 13:31:16.297,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,3500,"3502,81",100,100,"-26,6502",108,288,0,NULL,"0,231995","0,103052","-0,04292","0,05033","-0,196289","27,4",31,"28,5845","23,8971","38,4898","0,054","0,024","-0,011","0,025","-0,106",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,86","2,03",322,51602
850,2025-08-13 13:31:22.307,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,3500,"3502,81",100,100,"-15,8502",108,288,0,NULL,"0,250708","0,102283","-0,046436","0,049573","-0,181641","27,4",31,"28,5269","23,8006","38,6","0,047","0,025","-0,011","0,026","-0,09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,77","2,0475",322,51602
851,2025-08-13 13:31:28.337,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,3500,"3501,89",100,100,"-5,18353",108,288,0,NULL,"0,24635","0,102539","-0,055371","0,051465","-0,228027","27,4","31,0911","28,5787","23,8185","38,7965","0,055","0,025","-0,012","0,027","-0,084",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,74","2,1","323,75",51603
852,2025-08-13 13:31:34.357,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,3500,"3497,31",100,100,"3,85647",108,288,0,NULL,"0,261475","0,102026","-0,054053","0,052789","-0,22998","27,4","31,1","28,5999","23,809","38,8542","0,024","0,024","-0,014","0,026","-0,074",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,7","2,1525","323,75",51603
853,2025-08-13 13:31:35.560,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,32,NULL,NULL,NULL,NULL,3500,"3497,31",100,100,4,108,"289,663",0,NULL,"0,101257","0,103564","0,403711","0,052032","-0,228027","27,4","31,1","28,5999","23,809","38,8542","0,024","0,024","0,035","0,027","-0,082",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,7","2,1525","323,75",51603
854,2025-08-13 13:31:49.283,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,3600,"3602,6",100,100,"-26,0235",108,288,0,NULL,"0,231226","0,103308","-0,04834","0,047113","-0,220703","27,4816","31,1","28,6","23,8999","39,1013","0,047","0,025","-0,012","0,024","-0,075",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,62","2,1525","323,75",51605
855,2025-08-13 13:31:55.313,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,3600,"3603,52",100,100,"-15,7235",108,288,0,NULL,"0,236865","0,103821","-0,045996","0,049762","-0,190918","27,502","31,1014","28,6","23,9","39,236","0,054","0,025","-0,011","0,025","-0,133",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,54","2,1525","323,75",51605
856,2025-08-13 13:32:01.330,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,3600,"3599,85",100,100,"-6,70353",108,288,0,NULL,"0,203796","0,103052","-0,042627","0,048816","-0,20459","27,5","31,2","28,6","23,8129","39,3995","0,051","0,025","-0,011","0,026","-0,088",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,53","2,1525","323,75",51605
857,2025-08-13 13:32:07.350,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,3600,"3600,77",100,100,"3,63647",108,288,0,NULL,"0,270959","0,105872","-0,04585","0,046545","-0,192383","27,4983","31,2","28,6","23,8993","39,4","0,053","0,025","-0,011","0,025","-0,082",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,69","2,1525","323,75",51606
858,2025-08-13 13:32:08.547,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,32,NULL,NULL,NULL,NULL,3600,"3598,94",100,100,4,108,"289,443",0,NULL,"0,071008","0,107922","0,31333","0,046545","-0,20166","27,5001","31,222","28,6","23,8379","39,4054","-0,035","0,025","-0,16","0,025","-0,082",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,76","2,1525","323,75",51606
859,2025-08-13 13:32:22.300,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,3700,"3699,65",100,100,"-26,0569",108,288,0,NULL,"0,191748","0,108435","-0,039258","0,04068","-0,241699","27,5999","31,3","28,6","23,9","39,8","0,056","0,026","-0,013","0,021","-0,092",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,74","2,1525","327,25",51607
860,2025-08-13 13:32:28.320,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,3700,"3701,48",100,100,"-16,8902",108,288,0,NULL,"0,197131","0,104077","-0,053174","0,037842","-0,243164","27,5966","31,3","28,6","23,9","39,9","0,049","0,025","-0,01","0,02","-0,094",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,67","2,17","327,25",51608
861,2025-08-13 13:32:34.347,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,3700,"3701,48",100,100,"-7,5502",108,288,0,NULL,"0,213281","0,103564","-0,048779","0,041626","-0,236816","27,6","31,307","28,6","23,8097","39,9968","0,054","0,024","-0,013","0,021","-0,094",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,62","2,17","327,25",51608
862,2025-08-13 13:32:40.353,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,3700,"3697,81",100,100,"3,25647",108,288,0,NULL,"0,259937","0,102795","-0,039111","0,041626","-0,240723","27,6","31,3996","28,6","23,8254","40,1","0,058","0,025","-0,012","0,022","-0,148",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,1","2,03","323,75",51609
863,2025-08-13 13:32:41.547,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,32,NULL,NULL,NULL,NULL,3700,"3697,81",100,100,4,108,"289,556",0,NULL,"0,096387","0,101001","0,395361","0,042194","-0,20459","27,6","31,3996","28,6","23,8706","40,1917","0,023","0,024","0,09","0,022","-0,105",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"234,1","2,03","323,75",51609
864,2025-08-13 13:32:55.390,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,3800,"3802,19",100,100,"-25,3369",108,288,0,NULL,"0,193542","0,105872","-0,046875","0,043707","-0,289551","27,6","31,4259","28,6049","23,9","40,4","0,059","0,025","-0,013","0,023","-0,087",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,25","2,135","327,25",51610
865,2025-08-13 13:33:01.410,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,3800,"3799,44",100,100,"-15,8435",108,288,0,NULL,"0,241223","0,106641","-0,042188","0,043518","-0,236816","27,6","31,4988","28,6009","23,9","40,5997","0,049","0,025","-0,012","0,023","-0,085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,72","2,135","327,25",51611
866,2025-08-13 13:33:07.427,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,3800,"3803,1",100,100,"-6,15686",108,288,0,NULL,"0,263782","0,101257","-0,051416","0,044653","-0,22168","27,6001","31,5","28,6","23,8512","40,6993","0,05","0,024","-0,012","0,024","-0,111",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,36","2,1875","327,25",51612
867,2025-08-13 13:33:13.430,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,3800,"3798,52",100,100,4,108,"288,636",0,NULL,"0,087671","0,105615","0,291211","0,045032","-0,222656","27,6364","31,5","28,6812","23,9","40,8","0,021","0,025","0,092","0,024","-0,116",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,26","2,1875","327,25",51612
868,2025-08-13 13:33:14.637,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,36,NULL,NULL,NULL,NULL,3800,0,100,100,-46,108,290,0,NULL,"0,152527","0,10946","0,121289","0,045599","-0,032227","27,6033","31,5933","28,6006","23,8696","40,8","0,021","0,025","0,092","0,024","-0,116",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,26","2,205","330,75",51612
869,2025-08-13 13:33:28.363,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,3900,"3901,98",100,100,"-26,7235",108,288,0,NULL,"0,220203","0,106641","-0,04248","0,04314","-0,238281","27,7","31,6","28,7","23,9","41,1","0,055","0,025","-0,012","0,023","-0,111",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"233,29","2,1875",329,51614
